PSG_ID,PSG_VERIFIED,PSG_AGE,PSG_GENDER,PSG_TYPE,PSG_SEAT_TYPE,PSG_FLT_ARL_IATA,PSG_FLT_ROUTE,PSG_FLT_DATE
W2WXGAPW,True,42,FEMALE,Solo Leisure,First Class,DF,Amsterdam to Jakarta,February 2023
EF6OR3HM,True,15,MALE,Solo Leisure,First Class,DF,Jakarta to Amsterdam,February 2023
PSN9INHI,True,24,MALE,Solo Leisure,Economy Class,DF,Sorong to Jakarta,January 2023
UBWZC53L,True,14,FEMALE,Solo Leisure,First Class,DF,Amsterdam to Jakarta,December 2022
XKNEVN9F,True,44,MALE,Solo Leisure,First Class,DF,Jakarta to Amsterdam,December 2022
I5PL85W4,True,15,FEMALE,Solo Leisure,First Class,DF,"Denpasar, Bali to Jakarta",November 2022
W5U3PF9H,True,34,MALE,Solo Leisure,First Class,DF,Jakarta to Bali,November 2022
HH9QVG66,True,16,FEMALE,Business,Economy Class,DF,Denpasar Medan via Jakarta,October 2022
X9II4839,True,52,FEMALE,Business,Business Class,DF,Yogyakarta to Jakarta,November 2022
QFH2ULB4,True,27,FEMALE,Solo Leisure,Business Class,DF,Jakarta to Sorong,October 2022
YFLND7UL,True,49,FEMALE,Solo Leisure,First Class,DF,Amsterdam to Jakarta,October 2022
MYD3MBW3,True,37,FEMALE,Solo Leisure,First Class,DF,Jakarta to Amsterdam,October 2022
TJR2OLJ9,True,63,FEMALE,Business,First Class,DF,Amsterdam to Jakarta,August 2022
F7JNETKQ,True,30,MALE,Business,First Class,DF,Jakarta to Amsterdam,August 2022
OQPCBM3R,True,25,MALE,Solo Leisure,Economy Class,DF,Kuala Lumpur to Denpasar via Jakarta,June 2022
DN9TL5XY,True,49,FEMALE,Solo Leisure,Economy Class,DF,Denpasar to Jakarta,July 2022
ZYNHS2F5,True,45,FEMALE,Family Leisure,First Class,DF,Amsterdam to Jakarta,June 2022
KGPFECT6,True,15,FEMALE,Family Leisure,First Class,DF,Jakarta to Amsterdam,June 2022
TVYBWE4V,True,22,MALE,Family Leisure,Economy Class,DF,Jakarta Soekarno-Hatta to Manado,April 2022
MRC4OX9N,True,18,MALE,Couple Leisure,Economy Class,DF,Bali to Jakarta,August 2021
FFS6XSMX,True,20,FEMALE,Business,Economy Class,DF,Perth to Jakarta,July 2020
FEYJFASA,True,53,FEMALE,Business,Business Class,DF,Denpasar to Amsterdam via Jakarta ,May 2021
JZ5G2E78,True,23,MALE,Couple Leisure,Business Class,DF,Amsterdam to Jakarta,March 2021
B2SXNEYG,True,24,FEMALE,Family Leisure,Economy Class,DF,Denpasar Bali to Bandung,January 2021
VNYJV79E,True,14,FEMALE,Family Leisure,Economy Class,DF,Jakarta to Denpasar Bali,January 2021
SYWHFWM3,False,32,FEMALE,Couple Leisure,Economy Class,DF,Denpasar to Auckland via Australia,December 2020
SSDX3UQT,True,54,MALE,Solo Leisure,Economy Class,DF,Amsterdam to Surabaya via Jakrta,November 2019
HHVM85C9,True,18,FEMALE,Family Leisure,Economy Class,DF,Melbourne to Denpasar,July 2020
FWNCXMWK,True,24,MALE,Couple Leisure,Business Class,DF,Denpasar to Amsterdam via Jakarta,April 2020
USR954DF,True,26,FEMALE,Solo Leisure,Economy Class,DF,Jakarta to Amsterdam,April 2020
NZQFT28W,True,14,MALE,Solo Leisure,Economy Class,DF,Surabaya to Jakarta,April 2020
LO6HV3BI,False,21,MALE,Solo Leisure,Economy Class,DF,Surabaya to Tokyo via Jakarta,March 2020
JKDGMT9C,True,33,FEMALE,Solo Leisure,Economy Class,DF,Bangkok to Jakarta,March 2020
IL5K9JUJ,True,42,FEMALE,Couple Leisure,Economy Class,DF,Denpasar to Amsterdam via Jakarta,March 2020
VKSCUGHC,True,33,MALE,Solo Leisure,Business Class,DF,Sorong to Jakarta,March 2020
MNSEDYWD,True,30,FEMALE,Family Leisure,Economy Class,DF,Yogyakarta to Jakarta,February 2020
DH9QSVD3,True,54,FEMALE,Business,Business Class,DF,Jakarta to Sorong,February 2020
SK7BPQFN,True,55,FEMALE,Family Leisure,Economy Class,DF,Ball to Sydney,January 2020
QJLM7PBO,True,28,MALE,Solo Leisure,Economy Class,DF,Beijing to Denpasar Bali,January 2020
LISVGPSM,True,35,FEMALE,Solo Leisure,Economy Class,DF,Melbourne to Denpasar Bali,December 2019
AISQ4IR2,True,22,FEMALE,Solo Leisure,First Class,DF,Jakarta to Tokyo Haneda,February 2020
QVPW4CHR,True,30,FEMALE,Solo Leisure,Business Class,DF,Tanjung Pandan to Semarang via Jakarta,February 2020
MVK9H9XZ,True,32,FEMALE,Solo Leisure,Economy Class,DF,Palembang to Jakarta,January 2020
LAXMLU7X,True,27,FEMALE,Solo Leisure,Business Class,DF,Amsterdam to Jakarta via Medan,January 2020
B8IRNXPR,True,17,FEMALE,Solo Leisure,Business Class,DF,Amsterdam to Denpasar via Medan,December 2019
B8AXB8E3,True,23,FEMALE,Couple Leisure,Business Class,DF,Denpasar to London via Medan,January 2020
WBK5P5RO,True,17,FEMALE,Business,Business Class,DF,Jakarta to Amsterdam via Medan,January 2020
DR47NMDI,True,43,MALE,Family Leisure,Economy Class,DF,Denpasar to Sydney,January 2020
H5GTRJU9,True,38,FEMALE,Couple Leisure,Business Class,DF,London to Denpasar via Medan,December 2019
JZ5QY9CI,True,31,FEMALE,Solo Leisure,Business Class,DF,Denpasar to Sydney,January 2020
RB82FJXG,False,33,FEMALE,Couple Leisure,Economy Class,DF,Bali to Perth,January 2020
TPG5RDAN,True,21,FEMALE,Couple Leisure,Economy Class,DF,Denpasar to Beijing,January 2020
MYN3EEVD,True,27,MALE,Business,Business Class,DF,Jakarta to Sorong,January 2020
RYS3M4QS,True,51,MALE,Family Leisure,First Class,DF,Tokyo to Jakarta,December 2019
VHW8Z2TW,True,14,MALE,Solo Leisure,Business Class,DF,Jakarta to Sydney,July 2019
YJ8438DU,True,16,FEMALE,Family Leisure,First Class,DF,Jakarta to Tokyo Haneda,December 2019
XVE9SCYW,True,20,FEMALE,Family Leisure,Economy Class,DF,Jakarta to Singapore,December 2019
GHJLL7P5,True,23,MALE,Solo Leisure,Economy Class,DF,Denpasar to Amsterdam via Medan,December 2019
PABVEPVY,True,32,MALE,Solo Leisure,Economy Class,DF,Amsterdam to Denpasar via Medan,December 2019
K28NWAXQ,True,13,FEMALE,Solo Leisure,Business Class,DF,London to Bali via Medan,December 2019
BHNWB7EZ,True,34,MALE,Solo Leisure,Business Class,DF,Singapore to Jakarta,December 2019
QLZGB385,False,37,MALE,Family Leisure,Economy Class,DF,Jakarta to Bali,February 2019
N9KJYSXI,True,18,FEMALE,Family Leisure,Economy Class,DF,Seoul to Jakarta,December 2019
WGXN6UUO,True,18,MALE,Business,Economy Class,DF,Osaka to Jakarta,December 2019
YK9SUB3G,True,25,MALE,Couple Leisure,Economy Class,DF,Timika to Nabire,November 2019
BTG2IKVY,False,24,MALE,Family Leisure,Economy Class,DF,Jogjakarta to Sydney via Denpasar,November 2019
QX4OX7VC,True,15,FEMALE,Solo Leisure,Business Class,DF,Sorong to Jakarta,November 2019
A98PDHTR,True,23,FEMALE,Solo Leisure,Business Class,DF,Jakarta to Yogyakarta,October 2019
KAJGA2G2,True,32,FEMALE,Solo Leisure,Business Class,DF,Singapore to Jakarta,October 2019
LYGCVFLM,True,16,MALE,Couple Leisure,Economy Class,DF,Bali to Melbourne,October 2019
HAXVXJYX,True,18,MALE,Couple Leisure,Economy Class,DF,Denpasar-Bali to Perth,October 2019
EN2XIUWK,True,17,MALE,Solo Leisure,Economy Class,DF,Singapore to Kupang via Jakarta,June 2019
CBXWJT4L,True,20,MALE,Couple Leisure,Economy Class,DF,Denpasar to Melbourne,October 2019
APQUYBCC,True,35,FEMALE,Solo Leisure,Economy Class,DF,Denpasar to Perth,October 2019
V9TV7OZX,True,17,FEMALE,Couple Leisure,Economy Class,DF,Denpasar to Amsterdam via Medan,October 2019
N9H5T55Z,True,14,MALE,Solo Leisure,Economy Class,DF,Denpasar to Lombok,October 2019
OETWNN5R,True,31,MALE,Business,Economy Class,DF,Jakarta to Jogjakarta,October 2019
D2YZCSEC,False,15,FEMALE,Family Leisure,Business Class,DF,Perth to Amsterdam via Jakarta,October 2019
BTO8Z4B2,True,45,FEMALE,Business,Economy Class,DF,Singapore to Jakarta,October 2019
UI4M9K4R,True,16,FEMALE,Family Leisure,Business Class,DF,Shanghai to Denpasar,October 2019
W8LUSI4F,True,15,MALE,Family Leisure,Business Class,DF,Denpasar to Jakarta,October 2019
EFCX6ZAP,True,45,MALE,Family Leisure,Business Class,DF,Jakarta to Denpasar Bali,October 2019
L2P7EK4J,False,24,FEMALE,Couple Leisure,Economy Class,DF,Bali to Perth,September 2019
C8R4NLVQ,True,44,FEMALE,Solo Leisure,Economy Class,KU,Amsterdam to Tbilisi,December 2022
ZYHN4BO2,False,13,MALE,Solo Leisure,Economy Class,KU,Amsterdam to Tbilisi,June 2023
XHP4PY4K,True,34,FEMALE,Couple Leisure,Economy Class,KU,Vienna to Tbilisi,June 2023
TEMDRU8T,True,14,FEMALE,Business,Economy Class,KU,Amsterdam to Tbilisi,October 2022
ETY4ASI8,False,31,FEMALE,Couple Leisure,Economy Class,KU,Tbilisi to Amsterdam,October 2022
BVJ9AAKU,True,25,MALE,Solo Leisure,Economy Class,KU,Tbilisi to Paris via Vienna,August 2022
RKKGLWI8,True,23,FEMALE,Solo Leisure,Economy Class,KU,Vienna to Tbilisi,July 2022
A3XRITXD,True,33,MALE,Solo Leisure,Economy Class,KU,Paris to Tbilisi,April 2022
Q2VGB7GY,True,18,FEMALE,Solo Leisure,Economy Class,KU,Tbilisi to Vienna,May 2022
HBLTBMFS,False,20,FEMALE,Family Leisure,Economy Class,KU,Tbilisi to Amsterdam,February 2022
S43FSSJA,True,29,FEMALE,Couple Leisure,Economy Class,KU,Tel-Aviv to Tbilisi,November 2021
WAZJHVE3,False,25,FEMALE,Solo Leisure,Economy Class,KU,Berlin to Tblisi,August 2021
MP98JXCB,False,26,FEMALE,Solo Leisure,Economy Class,KU,Amsterdam to Tbilisi,August 2020
JOEJJMWY,True,48,FEMALE,Family Leisure,Economy Class,KU,Brussels to Tbilisi,July 2020
HRY5R83A,True,39,MALE,Solo Leisure,Economy Class,KU,London to Tbilisi,April 2020
RMGXNJKB,True,24,MALE,Couple Leisure,Economy Class,KU,Prague to Tbilisi,September 2019
TVWA5YXK,True,59,MALE,Family Leisure,Economy Class,KU,Tbilisi to Bologna,September 2019
MZOJ65LW,False,22,MALE,Family Leisure,Economy Class,KU,Tbilisi to Manchester,September 2019
AWA7FN7G,False,37,FEMALE,Solo Leisure,Economy Class,KU,Tibilisi to Amsterdam,May 2019
P7ZFXZS4,False,21,FEMALE,Couple Leisure,Economy Class,KU,Tbilisi to Gatwick,August 2019
AOVCC7RR,False,17,FEMALE,Couple Leisure,Economy Class,KU,Gatwick to Tbilisi,June 2019
MFSYZSW3,True,19,FEMALE,Solo Leisure,Business Class,KU,Tbilisi to Yerevan,April 2019
LIAAWEG5,True,27,MALE,Business,Economy Class,KU,Gatwick to Tbilisi,November 2018
HI9SSVS9,False,13,FEMALE,Solo Leisure,Economy Class,KU,Gatwick to Tbilisi,September 2018
G8KNZ4A6,True,14,MALE,Family Leisure,Economy Class,KU,Barcelona to Tbilisi,August 2018
TEPWL7KB,False,53,FEMALE,Solo Leisure,Economy Class,KU,Gatwick to Tbilisi,August 2018
ERSB8H9B,False,26,MALE,Business,Business Class,KU,Gatwick to Tbilisi,August 2018
OJ9RUYME,False,32,MALE,Couple Leisure,Economy Class,KU,Tiblisi to Gatwick,July 2018
MOPSQKNN,False,31,MALE,Couple Leisure,Economy Class,KU,Gatwick to Tblisi,June 2018
LY9OHHF9,True,37,MALE,Business,Economy Class,KU,Tbilisi to Prague,June 2018
UVW2N9QS,True,25,FEMALE,Family Leisure,Economy Class,KU,Kiev to Tbilisi,May 2018
QMVMON7Y,True,15,MALE,Solo Leisure,Economy Class,KU,Tel Aviv to Tbilisi,January 2018
C5IJ5TEL,True,25,FEMALE,Couple Leisure,Economy Class,KU,Tbilisi to Moscow,February 2018
R334UD4F,True,47,MALE,Family Leisure,Economy Class,KU,Tel Aviv to Tbilisi,January 2018
UHX8P7BP,False,52,FEMALE,Solo Leisure,Economy Class,KU,Tbilisi to Yerevan,May 2017
G6DXXDPA,False,25,FEMALE,Couple Leisure,Economy Class,KU,EVN to TBS,December 2016
B9R6OSFU,False,56,MALE,Solo Leisure,Business Class,KU,VIE to TBI,September 2016
H2FNPGY6,False,30,FEMALE,Couple Leisure,Economy Class,KU,Tblisi to Antananarivo via CDG,July 2015
AQMT9SST,False,18,FEMALE,Solo Leisure,Economy Class,BS,Palma de Mallorca to Zürich ,August 2018
Q3AK7H8Z,True,29,FEMALE,Solo Leisure,Economy Class,BS,Keflavik to Dresden,June 2018
WWSRPCDW,False,35,FEMALE,Solo Leisure,Economy Class,BS,Dusseldorf to Sharm el Sheikh,July 2018
NNOGM5IC,False,22,FEMALE,Solo Leisure,Economy Class,BS,Sharm el Sheikh to Dusseldorf,July 2018
C7H7GAWO,True,43,MALE,Solo Leisure,Economy Class,BS,Berlin to Tehran,February 2018
S52C9H55,True,18,MALE,Solo Leisure,Economy Class,BS,Berlin to Hurghada,December 2017
QOIMOZTQ,False,38,FEMALE,Business,Economy Class,BS,Athens to Nuremburg,August 2017
GDJEADGI,False,50,MALE,Couple Leisure,Economy Class,BS,Palma de Mallorca to Zurich,July 2017
NQK4TYUM,False,24,FEMALE,Family Leisure,Economy Class,BS,Beirut to Munich,June 2017
BZN2FQVM,False,16,FEMALE,Family Leisure,Economy Class,BS,Beirut to Munich,June 2017
CKUJGJMP,False,28,FEMALE,Business,Economy Class,BS,Dusseldorf to Beirut,May 2017
BMWCU5H4,False,39,MALE,Family Leisure,Economy Class,BS,Friedrichshafen to Gran Canaria,March 2017
GUUIOYSC,False,15,MALE,Couple Leisure,Economy Class,BS,LGW to CFU,September 2016
AYM8LHZA,False,20,FEMALE,Couple Leisure,Economy Class,BS,MAN to TOS,December 2015
SUZCG7TI,False,61,FEMALE,Business,Economy Class,BS,TLV to HAM,March 2016
XSKIHEMG,False,17,FEMALE,Family Leisure,Economy Class,BS,IKA to SXF,April 2016
SPOJ2GWL,False,27,MALE,Couple Leisure,Economy Class,BS,BHX to CMF,January 2016
KN6P5DNE,False,16,FEMALE,Couple Leisure,Economy Class,BS,Skiathos to Gatwick via SKG,September 2015
N7VW7FES,False,16,MALE,Couple Leisure,Economy Class,BS,IKA to SXF,August 2015
B5J5VL39,True,35,MALE,Couple Leisure,Economy Class,UA,Dusseldorf to Berlin,June 2019
ZHR6DKFG,True,29,MALE,Couple Leisure,Economy Class,UA,Berlin to Dusseldorf,June 2019
B6WNDBH7,False,48,FEMALE,Couple Leisure,Economy Class,UA,CGN to MAN,January 2017
WOBIR7JX,False,21,MALE,Business,Economy Class,UA,AMS to STR,September 2016
CIQI2IQ9,False,28,MALE,Business,Economy Class,UA,DUS to VIE,August 2016
ZL9QWWAN,False,33,FEMALE,Business,Economy Class,UA,STN to CGN,April 2016
TSE6GSW6,False,19,FEMALE,Couple Leisure,Economy Class,UA,HAM to FCO,May 2015
DADF6ZHY,False,15,MALE,Solo Leisure,Economy Class,UA,BCN to TXL,January 2016
WIOSSAKD,False,18,MALE,Couple Leisure,Economy Class,UA,BKK to LHR via CGN,January 2016
O7X7VNTO,False,25,FEMALE,Solo Leisure,Economy Class,UA,TXL to DUS,December 2015
V329HDJW,False,20,FEMALE,Family Leisure,Economy Class,UA,Heathrow to Cologne,December 2015
PTOVI3CC,False,24,FEMALE,Business,Economy Class,UA,London to Berlin,November 2015
PMBQDQDG,False,29,FEMALE,Couple Leisure,Economy Class,UA,Dublin to Rome via Cologne,July 2015
J5HKUE3O,False,46,FEMALE,Business,Business Class,UA,TXL to DUS,October 2015
AZSKFHFN,False,26,MALE,Family Leisure,Economy Class,UA,Hannover to Rome,March 2015
DZYTYEGB,False,14,FEMALE,Couple Leisure,Economy Class,UA,Stuttgart to Amsterdam,September 2015
P3MENVTO,False,32,MALE,Solo Leisure,Economy Class,UA,KRK to STR,July 2015
GAQ8MYJJ,False,21,MALE,Solo Leisure,Economy Class,UA,Hamburg to London,September 2015
J95DJI6M,False,26,MALE,Couple Leisure,Economy Class,UA,PMI to CGN,September 2015
HVEREKLA,False,13,FEMALE,Business,NONE,UA,Berlin-Tegel to London Heathrow,August 2015
MNWNPSVD,False,29,FEMALE,Business,Economy Class,UA,CGN to LHR,September 2015
W2GU7KHD,False,15,MALE,Couple Leisure,Economy Class,UA,Istanbul to London via DUS,September 2015
GUM4X85Y,False,36,MALE,Solo Leisure,Economy Class,UA,Düsseldorf to London,August 2015
EDFRW5FQ,False,32,FEMALE,Family Leisure,Economy Class,UA,Dusseldorf to Heathrow,September 2015
WGK28GC6,False,47,FEMALE,Business,Economy Class,UA,Duesseldorf to Heathrow,July 2015
J5UZCXQQ,False,36,FEMALE,Couple Leisure,Economy Class,UA,Cologne to Palma,August 2015
DCJ7O9PT,False,24,MALE,Business,Economy Class,UA,Hamburg to Paris,August 2015
F99DGRUO,False,50,FEMALE,Family Leisure,Economy Class,UA,Stansted to Cologne,July 2015
LWWYRA6D,False,29,FEMALE,Business,First Class,UA,FCO to TXL,May 2015
AEWIB4AI,False,14,MALE,Couple Leisure,Economy Class,UA,Hamburg to Geneva,June 2015
OL8F8E8O,True,19,FEMALE,Couple Leisure,Economy Class,IF,Ahmedabad to Delhi,December 2022
RR995V4J,False,40,FEMALE,Family Leisure,Economy Class,IF,Ahmedabad to Bengaluru,May 2023
XYXGTHBP,True,34,FEMALE,Business,Economy Class,IF,Ahmedabad to Bangalore,February 2023
I9N6RIXQ,True,32,MALE,Family Leisure,Economy Class,IF,Bangalore to Ranchi,May 2023
S4R4W56A,True,23,MALE,Solo Leisure,Economy Class,IF,Bangalore to Delhi ,April 2023
GHAG8YKA,True,20,MALE,Family Leisure,Economy Class,IF,Pune to Delhi,April 2023
YA4NV93K,True,15,FEMALE,Solo Leisure,Economy Class,IF,Bagdogra to Delhi,April 2023
HI259ZDR,True,15,FEMALE,Solo Leisure,Economy Class,IF,Patna to Mumbai,April 2023
YW6924W9,True,26,MALE,Solo Leisure,Economy Class,IF,Ahmedabad to Mumbai,April 2023
V73QA6V5,False,27,MALE,Solo Leisure,Economy Class,IF,Chandigarh to Ahmedabad,November 2022
XRZBLV5Y,False,50,MALE,Couple Leisure,Economy Class,IF,Mumbai to Phuket,April 2023
F829OJ3B,False,17,FEMALE,Solo Leisure,Economy Class,IF,Delhi to Nagpur,April 2023
FHRUYMZK,True,18,MALE,Business,Economy Class,IF,Delhi to Pune,April 2023
IE6I94D6,False,49,FEMALE,Business,Economy Class,IF,Bangalore to Delhi,April 2023
UFYMA7LG,True,41,MALE,Solo Leisure,Economy Class,IF,Bangalore to Ranchi,April 2023
HOGEGVBV,True,14,MALE,Couple Leisure,Economy Class,IF,Delhi to Guwahati,April 2023
KLQMQEB8,False,32,MALE,Solo Leisure,Economy Class,IF,Delhi to Mumbai,April 2023
TYOIAQJR,False,63,FEMALE,Family Leisure,Economy Class,IF,Goa to Mumbai,April 2023
YNWYPZ42,True,14,MALE,Solo Leisure,Economy Class,IF,Delhi to Srinagar,March 2023
AJVRBJIM,False,23,MALE,Solo Leisure,Premium Economy,IF,Bangalore to Mumbai,April 2023
RMWUSUZN,True,33,MALE,Business,Economy Class,IF,Mumbai to New Delhi,April 2023
SXWJZY7I,True,22,MALE,Family Leisure,Economy Class,IF,Kochi to Mumbai,April 2023
Y9J3QO9M,True,54,MALE,Family Leisure,Economy Class,IF,Dehradun to Mumbai,April 2023
T595DUO6,True,23,MALE,Business,Economy Class,IF,Delhi to Ahmedabad,March 2023
H3C3JZSB,True,61,FEMALE,Family Leisure,Economy Class,IF,Pune to Bangalore,April 2023
HZLTLEHC,True,22,FEMALE,Solo Leisure,Economy Class,IF,Mumbai to Delhi,March 2023
GHUFIYZB,True,26,MALE,Solo Leisure,Economy Class,IF,Ahmedabad to Phuket via Mumbai,March 2023
YUN7RK68,True,18,FEMALE,Solo Leisure,Economy Class,IF,Pune to Bangalore ,March 2023
FY7XMIH9,False,42,MALE,Solo Leisure,Economy Class,IF,Banglore to Ahmedabad,March 2023
O9PJKOQ9,True,18,MALE,Solo Leisure,Economy Class,IF,Bengaluru to Pune,March 2023
H36F9ZN4,True,27,MALE,Solo Leisure,Economy Class,IF,Bangalore to Pune,March 2023
VKKUHYL9,True,17,MALE,Family Leisure,Economy Class,IF,Bombay to Varanasi,March 2023
WU4MNBFK,True,14,MALE,Solo Leisure,Economy Class,IF,Kolkata to Bangalore via Delhi,March 2023
HF364ZPR,True,28,MALE,Family Leisure,Economy Class,IF,Mumbai to Nagpur,March 2023
YJAGSCEJ,False,13,FEMALE,Solo Leisure,Economy Class,IF,Mumbai to Kolkata,March 2023
BXMMXIBB,True,15,FEMALE,Couple Leisure,Economy Class,IF,Bangkok to Delhi,March 2023
NDHEUGFC,True,26,FEMALE,Solo Leisure,Economy Class,IF,Ahmedabad to Delhi,March 2023
AJD5KFFJ,False,51,FEMALE,Family Leisure,Economy Class,IF,Pune to Delhi,March 2023
QUC58J6J,True,30,MALE,Couple Leisure,Economy Class,IF,Amritsar to Mumbai,March 2023
CM5676G6,True,15,FEMALE,Solo Leisure,Economy Class,IF,Bagdogra to Delhi,March 2023
VQWSZ8RW,True,22,FEMALE,Family Leisure,Economy Class,IF,Goa to Nagpur,March 2023
Z5RTI7FT,True,14,MALE,Couple Leisure,Economy Class,IF,Goa to Hyderabad,March 2023
UAWHK48Y,False,23,MALE,Family Leisure,Economy Class,IF,Bangalore to Male,March 2023
FHNA2F3F,False,48,MALE,Business,Economy Class,IF,Pune to Bengaluru,March 2023
ECSEH652,True,36,FEMALE,Family Leisure,Economy Class,IF,Lucknow to Bangalore,March 2023
ZP8RDHK5,True,16,MALE,Solo Leisure,Economy Class,IF,Ahmedabad to Delhi,March 2023
WRJDPDZA,True,17,FEMALE,Couple Leisure,Economy Class,IF,Goa to Delhi,February 2023
O6469X62,True,51,MALE,Solo Leisure,Economy Class,IF,Ranchi to Bengaluru,February 2023
ZK4XKBGV,False,22,FEMALE,Family Leisure,Economy Class,IF,Port Blair to Chennai,February 2023
G6MDS5GT,True,24,MALE,Family Leisure,Economy Class,IF,Goa to Delhi,February 2023
M5WQDVG9,True,15,FEMALE,Family Leisure,Economy Class,IF,Mumbai to Delhi,February 2023
UHA96BQT,True,14,FEMALE,Family Leisure,Economy Class,IF,Jammu to Delhi,February 2023
ZS59J63Q,True,15,FEMALE,Family Leisure,Economy Class,IF,Jammu to Delhi,February 2023
SCANX8EE,True,52,MALE,Couple Leisure,Economy Class,IF,Pune to Delhi,February 2023
MWBVY7LK,True,19,FEMALE,Business,Economy Class,IF,Mumbai to Bangalore,February 2023
YPZ36RUV,True,33,MALE,Couple Leisure,Economy Class,IF,Ahmedabad to Mumbai,January 2023
UF7HNR2X,True,45,MALE,Business,Premium Economy,IF,Srinagar to Bangalore ,January 2023
UV5CDNAR,True,26,FEMALE,Solo Leisure,Economy Class,IF,Kochi to Delhi,January 2023
C3A3LCCN,True,22,MALE,Couple Leisure,Economy Class,IF,Bengaluru to Kochi,January 2023
ANGLQ4UM,True,15,FEMALE,Solo Leisure,Economy Class,IF,Pune to Delhi,December 2022
EPEARRNL,True,27,FEMALE,Business,Economy Class,IF,Dehradun to Mumbai,December 2022
H78JHHRQ,False,14,MALE,Solo Leisure,Economy Class,IF,Nagpur to Pune,December 2022
TMBHRWLW,True,20,MALE,Family Leisure,Economy Class,IF,Goa to Delhi,December 2022
H82DYFXK,True,24,MALE,Solo Leisure,Economy Class,IF,Kolkata to Bangalore,November 2022
Y8NSMD6E,False,24,MALE,Couple Leisure,Economy Class,IF,Bangalore to Kolkata,November 2022
Z94I362A,True,49,MALE,Family Leisure,Economy Class,IF,Chennai to Mumbai,November 2022
DFJEN9L9,True,48,MALE,Solo Leisure,Economy Class,IF,Bangalore to Mumbai,November 2022
KTISNJKC,True,30,MALE,Solo Leisure,Economy Class,IF,Goa to Delhi,November 2022
MFDTUQHP,True,31,MALE,Solo Leisure,Economy Class,IF,Bengaluru to Mumbai,November 2022
CO8BAW97,True,14,MALE,Business,Economy Class,IF,Amritsar to Mumbai,November 2022
SXYVKDZJ,False,19,FEMALE,Solo Leisure,Economy Class,IF,Delhi to Bengaluru,November 2022
